707,237,0.9821748733520508
707,6,0.9816668629646301
707,1601,0.9813305139541626
707,1488,0.9802717566490173
707,2268,0.9801733493804932
708,339,0.9908647537231445
708,587,0.9899133443832397
708,1569,0.9889708161354065
708,357,0.9886359572410583
708,2424,0.9885975122451782
709,2687,0.9809539318084717
709,364,0.9801077842712402
709,2294,0.9793224930763245
709,596,0.9786384105682373
709,2089,0.9781462550163269
710,78,0.967857837677002
710,427,0.9583109021186829
710,81,0.9583109021186829
710,89,0.9555974006652832
710,225,0.9555974006652832
711,158,0.9417932629585266
711,239,0.9417932629585266
711,2123,0.9390414953231812
711,1025,0.9312896132469177
711,1592,0.930331826210022
714,162,0.9639298319816589
714,176,0.9622252583503723
714,97,0.961439847946167
714,2571,0.9527861475944519
714,29,0.9484409093856812
715,3795,0.9561810493469238
715,1678,0.9544339179992676
715,213,0.9513904452323914
715,3418,0.9501608610153198
715,1365,0.9492616653442383
716,2586,0.9645949602127075
716,2488,0.9535195827484131
716,2446,0.9535195827484131
716,640,0.9535195827484131
716,2062,0.9514713883399963
717,3532,0.9375393390655518
717,1796,0.9375393390655518
717,1891,0.9375393390655518
717,1741,0.9375393390655518
717,67,0.9375393390655518
718,55,0.9470515847206116
718,2091,0.9466844797134399
718,3660,0.9466844797134399
718,2232,0.9436963200569153
718,256,0.9399466514587402
719,784,0.9845064282417297
719,355,0.9828709959983826
719,1777,0.9824957251548767
719,586,0.9823001027107239
719,3450,0.9820225834846497
720,1148,0.9824957251548767
720,745,0.981425404548645
720,1223,0.9801678657531738
720,741,0.9703299403190613
720,1023,0.9682289958000183
722,2825,0.9375393390655518
722,2843,0.9375393390655518
722,1039,0.9375393390655518
722,1384,0.9375393390655518
722,2824,0.9244569540023804
724,1339,0.9861549735069275
724,2793,0.9860990643501282
724,1717,0.9860239624977112
724,2513,0.9858805537223816
724,1407,0.9854078888893127
725,3243,0.9814467430114746
725,2094,0.9798904657363892
725,3254,0.9798684120178223
725,788,0.9778201580047607
725,785,0.9756017327308655
726,460,0.9535195827484131
726,57,0.9514713883399963
726,781,0.9480444192886353
726,1526,0.9480444192886353
726,1410,0.9465522170066833
728,562,0.9738477468490601
728,345,0.9714624881744385
728,342,0.9706598520278931
728,800,0.9706598520278931
728,1449,0.968629002571106
731,544,0.9632518887519836
731,1346,0.9632518887519836
731,725,0.962319016456604
731,234,0.9606055021286011
731,407,0.9606055021286011
733,380,0.9945067167282104
733,2353,0.994306743144989
733,1580,0.9942101240158081
733,349,0.9940964579582214
733,377,0.9940330982208252
735,1339,0.9727418422698975
735,2148,0.9722017049789429
735,3919,0.9714334607124329
735,1991,0.9714334607124329
735,2459,0.9711783528327942
736,380,0.9945208430290222
736,1552,0.9939957857131958
736,1917,0.9932330250740051
736,780,0.9929738640785217
736,377,0.9928520321846008
737,1591,0.9871647357940674
737,2808,0.9868054389953613
737,546,0.9862281084060669
737,173,0.9852186441421509
737,849,0.9850716590881348
741,1274,0.9880489706993103
741,3000,0.9805435538291931
741,1591,0.9791507124900818
741,1215,0.9751359820365906
741,1527,0.9742297530174255
742,253,0.9808819890022278
742,1644,0.9787902235984802
742,1717,0.975049614906311
742,2719,0.9747475981712341
742,2713,0.9747475981712341
743,3869,0.9851531982421875
743,370,0.9824475049972534
743,344,0.9819047451019287
743,374,0.9810895919799805
743,3247,0.9796050786972046
745,1148,0.9950871467590332
745,1223,0.9921779036521912
745,3429,0.985781729221344
745,720,0.981425404548645
745,3751,0.9760146141052246
746,3640,0.9244569540023804
746,1152,0.9244569540023804
746,1068,0.917972207069397
746,974,0.917972207069397
746,2210,0.9091408848762512
747,3869,0.9621441960334778
747,3809,0.9566150307655334
747,1485,0.9558484554290771
747,344,0.9553393721580505
747,5,0.9546176195144653
748,2808,0.9894075393676758
748,160,0.9891161918640137
748,1831,0.989034116268158
748,316,0.9886479377746582
748,780,0.9883506298065186
750,924,0.9945865273475647
750,1206,0.9922277927398682
750,541,0.991447925567627
750,1199,0.9907724261283875
750,1204,0.9902595281600952
751,958,0.9375393390655518
751,3830,0.9375393390655518
751,3854,0.9375393390655518
751,128,0.9375393390655518
751,77,0.9244569540023804
753,35,0.9653313755989075
753,3045,0.962319016456604
753,2443,0.9590457677841187
753,218,0.9562466144561768
753,3711,0.9514784216880798
754,2743,0.9244569540023804
754,1688,0.9191157221794128
754,1907,0.9102029204368591
754,2737,0.9044697880744934
754,3118,0.8938924670219421
755,652,0.9375393390655518
755,3777,0.9375393390655518
755,834,0.9375393390655518
755,3488,0.9244569540023804
755,3474,0.9244569540023804
759,2355,0.9286129474639893
759,1914,0.9262999296188354
759,1454,0.9204545021057129
759,3425,0.9169654250144958
759,1611,0.8985037207603455
760,25,0.9462098479270935
760,2427,0.9421823024749756
760,1233,0.938506543636322
760,2890,0.9366732239723206
760,1208,0.9348385334014893
761,3489,0.9825770854949951
761,1552,0.9821470379829407
761,733,0.9807027578353882
761,2617,0.9784639477729797
761,2616,0.9778115749359131
762,2387,0.9853666424751282
762,516,0.9835888743400574
762,1645,0.9816393256187439
762,1777,0.9815502762794495
762,193,0.9809964895248413
764,1732,0.9720180034637451
764,846,0.9693042039871216
764,190,0.9670344591140747
764,1633,0.9662691950798035
764,3249,0.9646075963973999
765,3247,0.9866326451301575
765,344,0.9832495450973511
765,2431,0.9801300764083862
765,2335,0.9799026846885681
765,3869,0.9783208966255188
766,778,0.9782375693321228
766,175,0.9753537178039551
766,265,0.9705955982208252
766,1611,0.9695615768432617
766,247,0.9675226807594299
767,1771,0.9496697783470154
767,1169,0.9480444192886353
767,1305,0.9465522170066833
767,851,0.9451649785041809
767,321,0.9451649785041809
771,1037,0.9367748498916626
771,1921,0.934673011302948
771,1625,0.9293627738952637
771,2161,0.9265674948692322
771,2263,0.9211645126342773
774,3532,0.9375393390655518
774,1796,0.9375393390655518
774,1891,0.9375393390655518
774,1741,0.9375393390655518
774,67,0.9375393390655518
776,137,0.9244569540023804
776,2939,0.917972207069397
776,984,0.917972207069397
776,649,0.917972207069397
776,1311,0.917972207069397
778,608,0.988980770111084
778,296,0.9886343479156494
778,2959,0.9870349764823914
778,1682,0.9867144227027893
778,2890,0.9858266115188599
779,1453,0.967036783695221
779,1593,0.9653422236442566
779,46,0.9653422236442566
779,222,0.9632815718650818
779,339,0.9629855155944824
780,1917,0.9953155517578125
780,316,0.9950693845748901
780,1580,0.9950252175331116
780,1527,0.9949054718017578
780,2916,0.9948731064796448
781,2875,0.9687907099723816
781,230,0.9646168947219849
781,222,0.9632815718650818
781,1189,0.9599231481552124
781,1441,0.9597955346107483
782,2435,0.9666207432746887
782,1343,0.9654302597045898
782,2023,0.9649898409843445
782,288,0.9636803269386292
782,3499,0.9632471799850464
783,364,0.9914156794548035
783,595,0.9909805655479431
783,1907,0.9902236461639404
783,588,0.989935576915741
783,2087,0.9893750548362732
784,231,0.991226077079773
784,344,0.9881797432899475
784,586,0.9874476790428162
784,370,0.9872128367424011
784,3869,0.9867217540740967
785,2683,0.9907569885253906
785,2706,0.9899608492851257
785,223,0.9890680313110352
785,2395,0.9874927401542664
785,2770,0.9874271154403687
786,208,0.9915043115615845
786,95,0.9908980131149292
786,165,0.9905864596366882
786,1385,0.9898713827133179
786,173,0.9887158870697021
787,3625,0.9244569540023804
787,320,0.9244569540023804
787,1055,0.9244569540023804
787,2812,0.917972207069397
787,1910,0.917972207069397
788,3489,0.9918938279151917
788,2054,0.9910734295845032
788,367,0.9907135963439941
788,2012,0.9905089735984802
788,1917,0.9904751777648926
793,1780,0.9375393390655518
793,1932,0.917972207069397
793,1715,0.917972207069397
793,3473,0.9131295084953308
793,3094,0.9131295084953308
798,2616,0.985357403755188
798,836,0.9841933846473694
798,1917,0.9830598831176758
798,1377,0.9821470379829407
798,552,0.9814656972885132
799,2793,0.9860990643501282
799,330,0.9845216870307922
799,70,0.9842028617858887
799,3264,0.9821387529373169
799,1342,0.9816955924034119
800,1834,0.9812690019607544
800,608,0.9810171127319336
800,2973,0.9802929162979126
800,1041,0.9802929162979126
